,image_Height,image_Width,image_Format,image_mode,image_Animated,image_Frames,image_id,class,Xmin,Xmax,Ymin,Ymax,width,height
914,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,586,688,1298,1420,102,122
915,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,458,578,1253,1372,120,119
916,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,2180,2299,1381,1514,119,133
917,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,2062,2171,1429,1550,109,121
918,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1901,2004,1484,1603,103,119
919,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1806,1867,1537,1614,61,77
920,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1648,1755,1570,1688,107,118
921,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1730,1806,1935,2006,76,71
922,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1387,1506,1789,1889,119,100
923,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1332,1448,1917,2017,116,100
924,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1297,1380,2045,2109,83,64
925,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1089,1221,1710,1830,132,120
926,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,1020,1167,1830,1948,147,118
927,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,985,1081,2002,2078,96,76
928,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,843,976,2211,2322,133,111
929,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,793,918,2331,2440,125,109
930,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,775,869,1744,1817,94,73
931,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,404,481,1565,1644,77,79
932,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,508,575,1631,1710,67,79
933,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,727,814,1839,1900,87,61
934,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,640,723,2017,2081,83,64
935,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,609,671,2174,2231,62,57
936,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,26,130,1543,1618,104,75
937,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,65,140,1626,1698,75,72
938,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,90,163,1704,1769,73,65
939,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Airplane,127,208,1858,1927,81,69
940,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Truncated_airplane,2496,2559,1398,1496,63,98
941,2560,2560,JPEG,RGB,False,1,14436c8c-93ec-41af-9fbf-43a5f39f2b98.jpg,Truncated_airplane,0,59,2383,2471,59,88
942,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,117,287,572,783,170,211
943,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,303,449,518,708,146,190
944,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,878,988,698,786,110,88
945,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,928,1073,545,670,145,125
946,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,995,1104,411,500,109,89
947,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1075,1193,283,382,118,99
948,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1215,1341,198,298,126,100
949,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1372,1467,300,393,95,93
950,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1424,1522,504,588,98,84
951,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,961,1105,912,1072,144,160
952,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1131,1311,1143,1293,180,150
953,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1187,1291,981,1068,104,87
954,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1538,1721,980,1149,183,169
955,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1900,2049,669,823,149,154
956,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,2084,2194,755,897,110,142
957,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,2248,2328,807,909,80,102
958,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,2237,2360,441,576,123,135
959,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1933,2007,294,383,74,89
960,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,521,628,877,959,107,82
961,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,450,557,1024,1111,107,87
962,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,332,488,1149,1297,156,148
963,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,299,407,1327,1418,108,91
964,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,125,215,1492,1599,90,107
965,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,24,97,1545,1646,73,101
966,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,664,756,601,677,92,76
967,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,1244,1358,847,929,114,82
968,2560,2560,JPEG,RGB,False,1,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,662,834,1114,1261,172,147
969,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Truncated_airplane,2485,2557,2399,2481,72,82
970,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2279,2363,2427,2502,84,75
971,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2318,2418,2349,2418,100,69
972,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2225,2320,2231,2296,95,65
973,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2277,2376,2117,2195,99,78
974,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2125,2190,2120,2192,65,72
975,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2115,2186,1934,2027,71,93
976,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1920,1994,1982,2072,74,90
977,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1838,1909,1959,2050,71,91
978,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2054,2164,1634,1759,110,125
979,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2152,2228,1588,1667,76,79
980,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2195,2267,1511,1587,72,76
981,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1975,2040,1692,1772,65,80
982,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1885,1957,1690,1777,72,87
983,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1798,1867,1694,1774,69,80
984,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1711,1791,1717,1803,80,86
985,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1631,1705,1943,2029,74,86
986,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2268,2338,1348,1416,70,68
987,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2349,2442,1145,1221,93,76
988,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2327,2415,863,936,88,73
989,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2305,2377,789,862,72,73
990,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2279,2363,704,777,84,73
991,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2249,2318,636,709,69,73
992,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2182,2253,571,649,71,78
993,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2362,2443,377,452,81,75
994,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,2054,2121,452,527,67,75
995,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1966,2028,423,502,62,79
996,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1865,1938,414,491,73,77
997,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1780,1855,416,487,75,71
998,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1705,1773,398,481,68,83
999,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,1624,1699,341,420,75,79
1000,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,997,1037,366,423,40,57
1001,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,928,972,361,426,44,65
1002,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,861,909,371,440,48,69
1003,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,784,839,395,455,55,60
1004,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,501,549,411,474,48,63
1005,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,449,490,416,476,41,60
1006,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,345,393,401,461,48,60
1007,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,282,330,414,473,48,59
1008,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,159,214,412,453,55,41
1009,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,136,188,548,590,52,42
1010,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,279,331,562,602,52,40
1011,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,364,417,579,621,53,42
1012,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,472,556,77,124,84,47
1013,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,418,473,711,773,55,62
1014,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,370,432,820,871,62,51
1015,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,352,421,878,927,69,49
1016,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,308,378,928,985,70,57
1017,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,326,395,1003,1054,69,51
1018,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,313,389,1139,1188,76,49
1019,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,150,208,1197,1242,58,45
1020,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,372,442,1322,1372,70,50
1021,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,230,282,1292,1336,52,44
1022,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,162,234,1471,1516,72,45
1023,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,196,259,1538,1582,63,44
1024,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,245,301,1595,1640,56,45
1025,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,292,351,1646,1699,59,53
1026,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,430,494,1430,1484,64,54
1027,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,471,533,1488,1547,62,59
1028,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,566,624,1580,1641,58,61
1029,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,811,866,1656,1727,55,71
1030,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,880,942,1671,1740,62,69
1031,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,947,1006,1852,1902,59,50
1032,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,946,1020,1905,1960,74,55
1033,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,987,1061,2068,2149,74,81
1034,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,726,803,2054,2132,77,78
1035,2560,2560,JPEG,RGB,False,1,54b4e42b-3667-4564-b8fa-c23122ca54d5.jpg,Airplane,284,420,2431,2556,136,125
1036,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Truncated_airplane,245,412,358,532,167,174
1037,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Truncated_airplane,9,196,367,534,187,167
1038,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1625,1825,309,465,200,156
1039,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1037,1224,333,489,187,156
1040,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,279,489,555,738,210,183
1041,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,242,453,773,965,211,192
1042,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,912,1092,500,666,180,166
1043,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,803,971,674,823,168,149
1044,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,719,891,849,1010,172,161
1045,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,644,821,1036,1197,177,161
1046,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,535,713,1185,1343,178,158
1047,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1511,1689,462,611,178,149
1048,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1402,1604,640,803,202,163
1049,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1861,2034,823,997,173,174
1050,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1164,1342,1026,1174,178,148
1051,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1049,1215,1183,1320,166,137
1052,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,831,998,1427,1570,167,143
1053,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1245,1344,1411,1521,99,110
1054,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2224,2403,1463,1652,179,189
1055,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1779,1950,1440,1621,171,181
1056,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1588,1767,1435,1614,179,179
1057,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1406,1578,1536,1729,172,193
1058,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,861,1034,1706,1888,173,182
1059,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2268,2372,1872,1978,104,106
1060,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2153,2246,1866,1983,93,117
1061,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2033,2129,1857,1948,96,91
1062,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1912,2012,1853,1944,100,91
1063,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1793,1890,1838,1942,97,104
1064,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2012,2121,2140,2275,109,135
1065,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1772,1882,2141,2267,110,126
1066,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,2108,2208,2429,2532,100,103
1067,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1986,2084,2430,2540,98,110
1068,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1636,1740,2417,2523,104,106
1069,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1493,1591,2417,2514,98,97
1070,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1165,1297,2116,2268,132,152
1071,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,1024,1127,2140,2257,103,117
1072,2560,2560,JPEG,RGB,False,1,576827bc-a94a-4611-8820-f3d56e969151.jpg,Airplane,860,993,2117,2279,133,162
1073,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2426,2509,30,124,83,94
1074,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2317,2407,101,213,90,112
1075,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2441,2493,381,450,52,69
1076,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,967,1056,72,170,89,98
1077,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,683,779,418,511,96,93
1078,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1894,1944,438,504,50,66
1079,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,642,769,531,638,127,107
1080,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,710,845,648,771,135,123
1081,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,739,812,814,874,73,60
1082,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,653,770,893,1017,117,124
1083,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,479,536,998,1067,57,69
1084,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2065,2169,975,1065,104,90
1085,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1632,1690,1003,1059,58,56
1086,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1565,1676,1149,1242,111,93
1087,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,496,619,1257,1351,123,94
1088,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,442,496,1378,1446,54,68
1089,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,246,319,1505,1563,73,58
1090,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2005,2062,1491,1552,57,61
1091,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1333,1387,1772,1817,54,45
1092,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1209,1311,1978,2077,102,99
1093,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1627,1671,1943,1986,44,43
1094,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1580,1645,2022,2076,65,54
1095,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1773,1872,2357,2471,99,114
1096,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1440,1546,2296,2394,106,98
1097,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,797,912,2396,2488,115,92
1098,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,38,165,2444,2560,127,116
1099,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Truncated_airplane,178,258,2498,2559,80,61
1100,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,1432,1492,1479,1530,60,51
1101,2560,2560,JPEG,RGB,False,1,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,Airplane,2520,2562,315,378,42,63
1102,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,1928,2001,2171,2251,73,80
1103,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,2033,2108,2137,2205,75,68
1104,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,2142,2220,1940,2015,78,75
1105,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,1829,1897,2007,2077,68,70
1106,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,1701,1778,1752,1827,77,75
1107,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,1981,2051,1619,1688,70,69
1108,2560,2560,JPEG,RGB,False,1,65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,2063,2144,1764,1840,81,76
